pair_id,iso3_i,iso3_j,contig,col45,col_dep_ever,sibling_ever,comlang_ethno,comlang_off,col_dep_end_conflict,comcol,col_dep_end_year,cepii_first_panel_year,cepii_last_panel_year,dist,dist_max_spread
AGO__KOR,AGO,KOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12697.0,0.0
AGO__KWT,AGO,KWT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5634.0,0.0
AGO__LAO,AGO,LAO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10250.0,0.0
AGO__LBN,AGO,LBN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5282.0,0.0
AGO__LBR,AGO,LBR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3149.0,0.0
AGO__LBY,AGO,LBY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4616.0,0.0
AGO__LCA,AGO,LCA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8577.0,0.0
AGO__LKA,AGO,LKA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7593.0,0.0
AGO__LSO,AGO,LSO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2712.0,0.0
AGO__MAR,AGO,MAR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5188.0,0.0
AGO__MDG,AGO,MDG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3863.0,0.0
AGO__MDV,AGO,MDV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6842.0,0.0
AGO__MEX,AGO,MEX,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12680.0,0.0
AGO__MHL,AGO,MHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17620.0,0.0
AGO__MLI,AGO,MLI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3341.0,0.0
AGO__MMR,AGO,MMR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9553.0,0.0
AGO__MNG,AGO,MNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11004.0,0.0
AGO__MOZ,AGO,MOZ,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2784.0,10.0
AGO__MRT,AGO,MRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4379.0,0.0
AGO__MUS,AGO,MUS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4917.0,0.0
AGO__MWI,AGO,MWI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2400.0,176.0
AGO__MYS,AGO,MYS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10004.5,207.0
AGO__NAM,AGO,NAM,1.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1573.0,0.0
AGO__NER,AGO,NER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2761.0,0.0
AGO__NGA,AGO,NGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2042.5,59.0
AGO__NIC,AGO,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11245.0,0.0
AGO__NLD,AGO,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6806.5,45.0
AGO__NPL,AGO,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8739.0,0.0
AGO__NRU,AGO,NRU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16936.0,0.0
AGO__NZL,AGO,NZL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14593.0,0.0
AGO__OMN,AGO,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6101.0,0.0
AGO__PAK,AGO,PAK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6929.0,0.0
AGO__PAN,AGO,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10469.0,0.0
AGO__PER,AGO,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9843.0,0.0
AGO__PHL,AGO,PHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12162.0,0.0
AGO__PLW,AGO,PLW,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13573.5,17.0
AGO__PNG,AGO,PNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14542.0,0.0
AGO__PRK,AGO,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12569.0,0.0
AGO__PRT,AGO,PRT,0.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1975.0,1948,2021,5752.0,0.0
AGO__PRY,AGO,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7680.0,0.0
AGO__QAT,AGO,QAT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5605.5,7.0
AGO__RWA,AGO,RWA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2013.0,0.0
AGO__SAU,AGO,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4812.0,760.0
AGO__SDN,AGO,SDN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3436.0,0.0
AGO__SEN,AGO,SEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4271.0,0.0
AGO__SGP,AGO,SGP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10108.0,0.0
AGO__SLB,AGO,SLB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,15823.0,0.0
AGO__SLE,AGO,SLE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3504.0,0.0
AGO__SLV,AGO,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11580.0,0.0
AGO__SOM,AGO,SOM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3760.0,0.0
AGO__SSD,AGO,SSD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2537.0,0.0
AGO__STP,AGO,STP,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1245.0,0.0
AGO__SUR,AGO,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7762.0,0.0
AGO__SWZ,AGO,SWZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2704.0,0.0
AGO__SYC,AGO,SYC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4688.0,0.0
AGO__SYR,AGO,SYR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5432.5,297.0
AGO__TCD,AGO,TCD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2325.0,0.0
AGO__TGO,AGO,TGO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2126.0,0.0
AGO__THA,AGO,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9958.0,0.0
AGO__TJK,AGO,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7777.0,0.0
AGO__TKM,AGO,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6985.0,0.0
AGO__TLS,AGO,TLS,0.0,0.0,0,0.0,0.0,1.0,,1.0,,1948,2021,12289.0,0.0
AGO__TON,AGO,TON,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16564.0,0.0
AGO__TTO,AGO,TTO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8555.0,0.0
AGO__TUN,AGO,TUN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5064.0,0.0
AGO__TUR,AGO,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5750.0,0.0
AGO__TUV,AGO,TUV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17546.0,0.0
AGO__TWN,AGO,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12264.0,8.0
AGO__TZA,AGO,TZA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2879.0,0.0
AGO__UGA,AGO,UGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2372.0,0.0
AGO__URY,AGO,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7577.0,0.0
AGO__USA,AGO,USA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10415.0,0.0
AGO__UZB,AGO,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7961.0,0.0
AGO__VCT,AGO,VCT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8581.0,0.0
AGO__VEN,AGO,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9127.0,0.0
AGO__VNM,AGO,VNM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10570.0,0.0
AGO__VUT,AGO,VUT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16001.0,0.0
AGO__WSM,AGO,WSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17438.0,0.0
AGO__YEM,AGO,YEM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4266.5,145.0
AGO__ZAF,AGO,ZAF,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2653.5,351.0
AGO__ZMB,AGO,ZMB,1.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1742.5,97.0
AGO__ZWE,AGO,ZWE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2169.0,0.0
ARE__ARG,ARE,ARG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13655.0,0.0
ARE__ARM,ARE,ARM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1935.0,0.0
ARE__ATG,ARE,ATG,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11758.0,0.0
ARE__AUS,ARE,AUS,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,11851.0,386.0
ARE__AZE,ARE,AZE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1749.0,0.0
ARE__BDI,ARE,BDI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4231.0,0.0
ARE__BEL,ARE,BEL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5156.0,0.0
ARE__BEN,ARE,BEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5996.0,2.0
ARE__BFA,ARE,BFA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6280.0,328.0
ARE__BGD,ARE,BGD,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3552.0,0.0
ARE__BHR,ARE,BHR,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,486.0,0.0
ARE__BHS,ARE,BHS,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12470.0,0.0
ARE__BLZ,ARE,BLZ,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,13910.0,0.0
ARE__BOL,ARE,BOL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14110.0,0.0
ARE__BRA,ARE,BRA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12056.0,354.0
ARE__BRB,ARE,BRB,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11795.0,0.0
ARE__BRN,ARE,BRN,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6734.0,0.0
ARE__BTN,ARE,BTN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3424.0,0.0
ARE__BWA,ARE,BWA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6367.0,0.0
ARE__CAF,ARE,CAF,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4556.0,0.0
ARE__CAN,ARE,CAN,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,10854.5,461.0
ARE__CHL,ARE,CHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14760.0,0.0
ARE__CHN,ARE,CHN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6430.0,0.0
ARE__CIV,ARE,CIV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6684.0,0.0
ARE__CMR,ARE,CMR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5325.0,162.0
ARE__COD,ARE,COD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5422.0,0.0
ARE__COG,ARE,COG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5420.0,0.0
ARE__COL,ARE,COL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13639.0,0.0
ARE__COM,ARE,COM,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,4294.0,0.0
ARE__CPV,ARE,CPV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8215.0,0.0
ARE__CRI,ARE,CRI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14144.0,0.0
ARE__CUB,ARE,CUB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12981.0,0.0
ARE__CYP,ARE,CYP,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,2372.0,0.0
ARE__DEU,ARE,DEU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4624.0,0.0
ARE__DJI,ARE,DJI,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,1984.0,0.0
ARE__DMA,ARE,DMA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11827.0,0.0
ARE__DOM,ARE,DOM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12365.0,0.0
ARE__DZA,ARE,DZA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,5086.0,0.0
ARE__ECU,ARE,ECU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14592.0,0.0
ARE__EGY,ARE,EGY,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,2428.0,0.0
ARE__ERI,ARE,ERI,0.0,0.0,0,1.0,1.0,0.0,,1.0,,1948,2021,2031.0,0.0
ARE__ESP,ARE,ESP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5418.5,493.0
ARE__ETH,ARE,ETH,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2512.0,0.0
ARE__FJI,ARE,FJI,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,14135.0,0.0
ARE__FRA,ARE,FRA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5251.0,0.0
ARE__FSM,ARE,FSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10968.0,0.0
ARE__GAB,ARE,GAB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5642.0,0.0
ARE__GBR,ARE,GBR,0.0,1.0,1,0.0,0.0,0.0,,0.0,1971.0,1948,2021,5477.0,0.0
ARE__GEO,ARE,GEO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2062.0,0.0
ARE__GHA,ARE,GHA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6337.0,86.0
ARE__GIN,ARE,GIN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7455.0,0.0
ARE__GMB,ARE,GMB,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7594.0,0.0
ARE__GNB,ARE,GNB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7553.0,0.0
ARE__GNQ,ARE,GNQ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5526.0,0.0
ARE__GRD,ARE,GRD,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12052.0,0.0
ARE__GTM,ARE,GTM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14255.0,0.0
ARE__GUY,ARE,GUY,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12009.0,0.0
ARE__HND,ARE,HND,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14062.0,0.0
ARE__HTI,ARE,HTI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12563.0,0.0
ARE__IDN,ARE,IDN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6572.0,0.0
ARE__IND,ARE,IND,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,2652.5,1435.0
ARE__IRN,ARE,IRN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1214.0,0.0
ARE__IRQ,ARE,IRQ,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,1385.0,0.0
ARE__ISR,ARE,ISR,0.0,0.0,0,1.0,1.0,0.0,,1.0,,1948,2021,2139.0,0.0
ARE__ITA,ARE,ITA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4326.0,0.0
ARE__JAM,ARE,JAM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12962.0,0.0
ARE__JOR,ARE,JOR,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2030.0,0.0
ARE__JPN,ARE,JPN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7940.0,0.0
ARE__KAZ,ARE,KAZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2800.0,0.0
ARE__KEN,ARE,KEN,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3550.0,0.0
ARE__KGZ,ARE,KGZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2628.0,0.0
ARE__KHM,ARE,KHM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5423.0,0.0
ARE__KIR,ARE,KIR,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12711.0,0.0
ARE__KNA,ARE,KNA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11825.0,0.0
ARE__KOR,ARE,KOR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6788.0,0.0
ARE__KWT,ARE,KWT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,856.0,0.0
ARE__LAO,ARE,LAO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4938.0,0.0
ARE__LBN,ARE,LBN,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,2141.0,0.0
ARE__LBR,ARE,LBR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7316.0,0.0
ARE__LBY,ARE,LBY,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,4159.0,0.0
ARE__LCA,ARE,LCA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11868.0,0.0
ARE__LKA,ARE,LKA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3306.0,0.0
ARE__LSO,ARE,LSO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6733.0,0.0
ARE__MAR,ARE,MAR,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,6084.0,0.0
ARE__MDG,ARE,MDG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4960.0,0.0
ARE__MDV,ARE,MDV,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3039.0,0.0
ARE__MEX,ARE,MEX,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14345.0,0.0
ARE__MHL,ARE,MHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12243.0,0.0
ARE__MLI,ARE,MLI,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6755.0,0.0
ARE__MMR,ARE,MMR,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4330.0,0.0
ARE__MNG,ARE,MNG,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5131.0,0.0
ARE__MOZ,ARE,MOZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6175.5,5.0
ARE__MRT,ARE,MRT,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,7339.0,0.0
ARE__MUS,ARE,MUS,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5032.0,0.0
ARE__MWI,ARE,MWI,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4988.5,119.0
ARE__MYS,ARE,MYS,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5686.5,311.0
ARE__NAM,ARE,NAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6711.0,0.0
ARE__NER,ARE,NER,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,5701.0,0.0
ARE__NGA,ARE,NGA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5846.0,96.0
ARE__NIC,ARE,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14145.0,0.0
ARE__NLD,ARE,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5170.0,14.0
ARE__NPL,ARE,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2997.0,0.0
ARE__NRU,ARE,NRU,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12208.0,0.0
ARE__NZL,ARE,NZL,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,14202.0,0.0
ARE__OMN,ARE,OMN,1.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,380.0,0.0
ARE__PAK,ARE,PAK,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,1188.0,0.0
ARE__PAN,ARE,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13833.0,0.0
ARE__PER,ARE,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14823.0,0.0
ARE__PHL,ARE,PHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6913.0,0.0
ARE__PLW,ARE,PLW,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,8586.5,7.0
ARE__PNG,ARE,PNG,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,10645.0,0.0
ARE__PRK,ARE,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6654.0,0.0
ARE__PRT,ARE,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6144.0,0.0
ARE__PRY,ARE,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13355.0,0.0
ARE__QAT,ARE,QAT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,386.0,10.0
ARE__RWA,ARE,RWA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4060.0,0.0
ARE__SAU,ARE,SAU,1.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,1255.5,769.0
ARE__SDN,ARE,SDN,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2604.0,0.0
ARE__SEN,ARE,SEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7620.0,0.0
ARE__SGP,ARE,SGP,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5842.0,0.0
ARE__SLB,ARE,SLB,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11925.0,0.0
ARE__SLE,ARE,SLE,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7462.0,0.0
ARE__SLV,ARE,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14238.0,0.0
ARE__SOM,ARE,SOM,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,2784.0,0.0
ARE__SSD,ARE,SSD,0.0,0.0,0,0.0,1.0,1.0,,1.0,,1948,2021,3395.0,0.0
ARE__STP,ARE,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5902.0,0.0
ARE__SUR,ARE,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11770.0,0.0
ARE__SWZ,ARE,SWZ,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6271.0,0.0
ARE__SYC,ARE,SYC,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3307.0,0.0
ARE__SYR,ARE,SYR,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,2084.0,60.0
ARE__TCD,ARE,TCD,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,4470.0,0.0
ARE__TGO,ARE,TGO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6125.0,0.0
ARE__THA,ARE,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4891.0,0.0
ARE__TJK,ARE,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1941.0,0.0
ARE__TKM,ARE,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1435.0,0.0
ARE__TLS,ARE,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8473.0,0.0
ARE__TON,ARE,TON,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,14869.0,0.0
ARE__TTO,ARE,TTO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12112.0,0.0
ARE__TUN,ARE,TUN,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,4451.0,0.0
ARE__TUR,ARE,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2996.0,0.0
ARE__TUV,ARE,TUV,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,13819.0,0.0
ARE__TWN,ARE,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6599.5,7.0
ARE__TZA,ARE,TZA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3953.0,0.0
ARE__UGA,ARE,UGA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3688.0,0.0
ARE__URY,ARE,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13458.0,0.0
ARE__USA,ARE,USA,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,11024.0,0.0
ARE__UZB,ARE,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2190.0,0.0
ARE__VCT,ARE,VCT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11939.0,0.0
ARE__VEN,ARE,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12617.0,0.0
ARE__VNM,ARE,VNM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5634.0,0.0
ARE__VUT,ARE,VUT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,13107.0,0.0
ARE__WSM,ARE,WSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,14958.0,0.0
ARE__YEM,ARE,YEM,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1665.0,140.0
